ORIGIN ZIP,DESTINATION ZIP,PICKUPDATE (YYYYMMDD),"PICKUPTIME (HH:MM:SS) - If left blank, value defaults to 18:00:00",WEIGHT (lbs),TOTAL PACKAGES IN SHIPMENT
93301,10512,20220718,,,
93301,10514,20220718,,,
93301,10516,20220718,,,
93301,10517,20220718,,,
93301,10518,20220718,,,
93301,10519,20220718,,,
93301,10520,20220718,,,
93301,10521,20220718,,,
93301,10522,20220718,,,
93301,10523,20220718,,,
93301,10524,20220718,,,
93301,10526,20220718,,,
93301,10527,20220718,,,
93301,10528,20220718,,,
93301,10530,20220718,,,
93301,10532,20220718,,,
93301,10533,20220718,,,
93301,10535,20220718,,,
93301,10536,20220718,,,
93301,10537,20220718,,,
93301,10538,20220718,,,
93301,10540,20220718,,,
93301,10541,20220718,,,
93301,10542,20220718,,,
93301,10543,20220718,,,
93301,10545,20220718,,,
93301,10546,20220718,,,
93301,10547,20220718,,,
93301,10548,20220718,,,
93301,10549,20220718,,,
93301,10550,20220718,,,
93301,10551,20220718,,,
93301,10552,20220718,,,
93301,10553,20220718,,,
93301,10557,20220718,,,
93301,10558,20220718,,,
93301,10560,20220718,,,
93301,10562,20220718,,,
93301,10566,20220718,,,
93301,10567,20220718,,,
93301,10570,20220718,,,
93301,10571,20220718,,,
93301,10572,20220718,,,
93301,10573,20220718,,,
93301,10576,20220718,,,
93301,10577,20220718,,,
93301,10578,20220718,,,
93301,10579,20220718,,,
93301,10580,20220718,,,
93301,10583,20220718,,,
93301,10587,20220718,,,
93301,10588,20220718,,,
93301,10589,20220718,,,
93301,10590,20220718,,,
93301,10591,20220718,,,
93301,10594,20220718,,,
93301,10595,20220718,,,
93301,10596,20220718,,,
93301,10597,20220718,,,
93301,10598,20220718,,,
93301,10601,20220718,,,
93301,10602,20220718,,,
93301,10603,20220718,,,
93301,10604,20220718,,,
93301,10605,20220718,,,
93301,10606,20220718,,,
93301,10607,20220718,,,
93301,10610,20220718,,,
93301,10701,20220718,,,
93301,10702,20220718,,,
93301,10703,20220718,,,
93301,10704,20220718,,,
93301,10705,20220718,,,
93301,10706,20220718,,,
93301,10707,20220718,,,
93301,10708,20220718,,,
93301,10709,20220718,,,
93301,10710,20220718,,,
93301,10801,20220718,,,
93301,10802,20220718,,,
93301,10803,20220718,,,
93301,10804,20220718,,,
93301,10805,20220718,,,
93301,10901,20220718,,,
93301,10910,20220718,,,
93301,10911,20220718,,,
93301,10912,20220718,,,
93301,10913,20220718,,,
93301,10914,20220718,,,
93301,10915,20220718,,,
93301,10916,20220718,,,
93301,10917,20220718,,,
93301,10918,20220718,,,
93301,10919,20220718,,,
93301,10920,20220718,,,
93301,10921,20220718,,,
93301,10922,20220718,,,
93301,10923,20220718,,,
93301,10924,20220718,,,
93301,10925,20220718,,,
93301,10926,20220718,,,
93301,10927,20220718,,,
93301,10928,20220718,,,
93301,10930,20220718,,,
93301,10931,20220718,,,
93301,10932,20220718,,,
93301,10933,20220718,,,
93301,10940,20220718,,,
93301,10941,20220718,,,
93301,10943,20220718,,,
93301,10949,20220718,,,
93301,10950,20220718,,,
