ORIGIN ZIP,DESTINATION ZIP,PICKUPDATE (YYYYMMDD),"PICKUPTIME (HH:MM:SS) - If left blank, value defaults to 18:00:00",WEIGHT (lbs),TOTAL PACKAGES IN SHIPMENT
43004,48002,20220718,,,
43004,48003,20220718,,,
43004,48004,20220718,,,
43004,48005,20220718,,,
43004,48006,20220718,,,
43004,48007,20220718,,,
43004,48009,20220718,,,
43004,48012,20220718,,,
43004,48014,20220718,,,
43004,48015,20220718,,,
43004,48017,20220718,,,
43004,48021,20220718,,,
43004,48022,20220718,,,
43004,48023,20220718,,,
43004,48025,20220718,,,
43004,48026,20220718,,,
43004,48027,20220718,,,
43004,48028,20220718,,,
43004,48030,20220718,,,
43004,48032,20220718,,,
43004,48033,20220718,,,
43004,48034,20220718,,,
43004,48035,20220718,,,
43004,48036,20220718,,,
43004,48037,20220718,,,
43004,48038,20220718,,,
43004,48039,20220718,,,
43004,48040,20220718,,,
43004,48041,20220718,,,
43004,48042,20220718,,,
43004,48043,20220718,,,
43004,48044,20220718,,,
43004,48045,20220718,,,
43004,48046,20220718,,,
43004,48047,20220718,,,
43004,48048,20220718,,,
43004,48049,20220718,,,
43004,48050,20220718,,,
43004,48051,20220718,,,
43004,48054,20220718,,,
43004,48059,20220718,,,
43004,48060,20220718,,,
43004,48061,20220718,,,
43004,48062,20220718,,,
43004,48063,20220718,,,
43004,48064,20220718,,,
43004,48065,20220718,,,
43004,48066,20220718,,,
43004,48067,20220718,,,
43004,48068,20220718,,,
43004,48069,20220718,,,
43004,48070,20220718,,,
43004,48071,20220718,,,
43004,48072,20220718,,,
43004,48073,20220718,,,
43004,48074,20220718,,,
43004,48075,20220718,,,
43004,48076,20220718,,,
43004,48079,20220718,,,
43004,48080,20220718,,,
43004,48081,20220718,,,
43004,48082,20220718,,,
43004,48083,20220718,,,
43004,48084,20220718,,,
43004,48085,20220718,,,
43004,48086,20220718,,,
43004,48088,20220718,,,
43004,48089,20220718,,,
43004,48090,20220718,,,
43004,48091,20220718,,,
43004,48092,20220718,,,
43004,48093,20220718,,,
43004,48094,20220718,,,
43004,48095,20220718,,,
43004,48096,20220718,,,
43004,48097,20220718,,,
43004,48098,20220718,,,
43004,48099,20220718,,,
43004,48101,20220718,,,
43004,48103,20220718,,,
43004,48104,20220718,,,
43004,48105,20220718,,,
43004,48106,20220718,,,
43004,48107,20220718,,,
43004,48108,20220718,,,
43004,48109,20220718,,,
43004,48110,20220718,,,
43004,48111,20220718,,,
43004,48112,20220718,,,
43004,48113,20220718,,,
43004,48114,20220718,,,
43004,48115,20220718,,,
43004,48116,20220718,,,
43004,48117,20220718,,,
43004,48118,20220718,,,
43004,48120,20220718,,,
43004,48121,20220718,,,
43004,48122,20220718,,,
43004,48123,20220718,,,
43004,48124,20220718,,,
43004,48125,20220718,,,
43004,48126,20220718,,,
43004,48127,20220718,,,
43004,48128,20220718,,,
43004,48130,20220718,,,
43004,48131,20220718,,,
43004,48133,20220718,,,
43004,48134,20220718,,,
43004,48135,20220718,,,
43004,48136,20220718,,,
43004,48137,20220718,,,
43004,48138,20220718,,,
43004,48139,20220718,,,
43004,48140,20220718,,,
43004,48141,20220718,,,
43004,48143,20220718,,,
43004,48144,20220718,,,
43004,48145,20220718,,,
43004,48146,20220718,,,
43004,48150,20220718,,,
43004,48151,20220718,,,
43004,48152,20220718,,,
43004,48153,20220718,,,
43004,48154,20220718,,,
43004,48157,20220718,,,
43004,48158,20220718,,,
43004,48159,20220718,,,
43004,48160,20220718,,,
43004,48161,20220718,,,
43004,48162,20220718,,,
43004,48164,20220718,,,
43004,48165,20220718,,,
43004,48166,20220718,,,
43004,48167,20220718,,,
43004,48168,20220718,,,
43004,48169,20220718,,,
43004,48170,20220718,,,
43004,48173,20220718,,,
43004,48174,20220718,,,
43004,48175,20220718,,,
43004,48176,20220718,,,
43004,48177,20220718,,,
43004,48178,20220718,,,
43004,48179,20220718,,,
43004,48180,20220718,,,
43004,48182,20220718,,,
43004,48183,20220718,,,
43004,48184,20220718,,,
43004,48185,20220718,,,
43004,48186,20220718,,,
43004,48187,20220718,,,
43004,48188,20220718,,,
43004,48189,20220718,,,
43004,48190,20220718,,,
43004,48191,20220718,,,
43004,48192,20220718,,,
43004,48193,20220718,,,
43004,48195,20220718,,,
43004,48197,20220718,,,
43004,48198,20220718,,,
43004,48201,20220718,,,
43004,48202,20220718,,,
43004,48203,20220718,,,
43004,48204,20220718,,,
43004,48205,20220718,,,
43004,48206,20220718,,,
43004,48207,20220718,,,
43004,48208,20220718,,,
43004,48209,20220718,,,
43004,48210,20220718,,,
43004,48211,20220718,,,
43004,48212,20220718,,,
43004,48213,20220718,,,
43004,48214,20220718,,,
43004,48215,20220718,,,
43004,48216,20220718,,,
43004,48217,20220718,,,
43004,48218,20220718,,,
43004,48219,20220718,,,
43004,48220,20220718,,,
43004,48221,20220718,,,
43004,48222,20220718,,,
