ORIGIN ZIP,DESTINATION ZIP,PICKUPDATE (YYYYMMDD),"PICKUPTIME (HH:MM:SS) - If left blank, value defaults to 18:00:00",WEIGHT (lbs),TOTAL PACKAGES IN SHIPMENT
77031,87110,20220718,,,
77031,60068,20220718,,,
77031,79705,20220718,,,
77031,75201,20220718,,,
77031,35235,20220718,,,
77031,36608,20220718,,,
77031,60604,20220718,,,
77031,72205,20220718,,,
77031,80016,20220718,,,
77031,18034,20220718,,,
77031,33928,20220718,,,
77031,28374,20220718,,,
77031,60523,20220718,,,
77031,31601,20220718,,,
77031,48230,20220718,,,
77031,14127,20220718,,,
77031,91915,20220718,,,
77031,28601,20220718,,,
77031,80226,20220718,,,
77031,70508,20220718,,,
77031,79124,20220718,,,
77031,30092,20220718,,,
77031,10580,20220718,,,
77031,80238,20220718,,,
77031,60069,20220718,,,
77031,16066,20220718,,,
77031,77494,20220718,,,
77031,62208,20220718,,,
77031,13850,20220718,,,
77031,18507,20220718,,,
77031,76018,20220718,,,
77031,94549,20220718,,,
77031,60440,20220718,,,
77031,27215,20220718,,,
77031,32034,20220718,,,
77031,44136,20220718,,,
77031,68046,20220718,,,
77031,23320,20220718,,,
77031,33426,20220718,,,
77031,43017,20220718,,,
77031,32828,20220718,,,
77031,75077,20220718,,,
77031,90740,20220718,,,
77031,34787,20220718,,,
77031,37129,20220718,,,
77031,78258,20220718,,,
77031,18976,20220718,,,
77031,35404,20220718,,,
77031,19610,20220718,,,
77031,61112,20220718,,,
77031,33027,20220718,,,
77031,31522,20220718,,,
77031,78738,20220718,,,
77031,85295,20220718,,,
77031,64105,20220718,,,
77031,30265,20220718,,,
77031,46142,20220718,,,
77031,49002,20220718,,,
77031,60527,20220718,,,
77031,60173,20220718,,,
77031,75219,20220718,,,
77031,48044,20220718,,,
77031,90245,20220718,,,
77031,85204,20220718,,,
77031,92506,20220718,,,
77031,37075,20220718,,,
77031,34474,20220718,,,
77031,31210,20220718,,,
77031,75069,20220718,,,
77031,30041,20220718,,,
77031,95207,20220718,,,
77031,75104,20220718,,,
77031,32413,20220718,,,
77031,46060,20220718,,,
77031,77024,20220718,,,
77031,91709,20220718,,,
77031,95678,20220718,,,
77031,32162,20220718,,,
77031,78701,20220718,,,
77031,92660,20220718,,,
77031,77584,20220718,,,
77031,19047,20220718,,,
77031,20745,20220718,,,
77031,85085,20220718,,,
77031,19462,20220718,,,
77031,63367,20220718,,,
77031,75240,20220718,,,
77031,60010,20220718,,,
77031,24060,20220718,,,
77031,94513,20220718,,,
77031,15146,20220718,,,
77031,12866,20220718,,,
77031,91362,20220718,,,
77031,78256,20220718,,,
77031,33073,20220718,,,
77031,34108,20220718,,,
77031,33543,20220718,,,
77031,75034,20220718,,,
77031,38804,20220718,,,
77031,11743,20220718,,,
77031,32312,20220718,,,
77031,45040,20220718,,,
77031,44145,20220718,,,
77031,60661,20220718,,,
77031,35806,20220718,,,
77031,20815,20220718,,,
77031,32819,20220718,,,
77031,20155,20220718,,,
77031,37601,20220718,,,
77031,64086,20220718,,,
77031,23113,20220718,,,
77031,22191,20220718,,,
77031,90067,20220718,,,
77031,76177,20220718,,,
77031,39402,20220718,,,
77031,28277,20220718,,,
77031,36303,20220718,,,
77031,43221,20220718,,,
77031,24503,20220718,,,
77031,10549,20220718,,,
77031,26505,20220718,,,
77031,40507,20220718,,,
77031,35243,20220718,,,
77031,55402,20220718,,,
77031,38305,20220718,,,
77031,20005,20220718,,,
77031,10006,20220718,,,
77031,21157,20220718,,,
77031,11030,20220718,,,
77031,55416,20220718,,,
77031,77706,20220718,,,
77031,30519,20220718,,,
77031,28054,20220718,,,
77031,12065,20220718,,,
77031,63131,20220718,,,
77031,19090,20220718,,,
77031,84101,20220718,,,
77031,98004,20220718,,,
77031,15222,20220718,,,
77031,98188,20220718,,,
77031,33134,20220718,,,
77031,85226,20220718,,,
77031,38655,20220718,,,
77031,42104,20220718,,,
77031,35630,20220718,,,
77031,77005,20220718,,,
77031,75039,20220718,,,
77031,48104,20220718,,,
77031,85308,20220718,,,
77031,30144,20220718,,,
77031,35901,20220718,,,
77031,46204,20220718,,,
77031,75087,20220718,,,
77031,22030,20220718,,,
77031,75214,20220718,,,
77031,19713,20220718,,,
77031,20832,20220718,,,
77031,30303,20220718,,,
77031,75703,20220718,,,
77031,66208,20220718,,,
77031,48322,20220718,,,
77031,33176,20220718,,,
77031,60031,20220718,,,
77031,60045,20220718,,,
77031,68114,20220718,,,
77031,28562,20220718,,,
77031,97223,20220718,,,
77031,32746,20220718,,,
77031,37343,20220718,,,
77031,29206,20220718,,,
77031,29212,20220718,,,
77031,70471,20220718,,,
77031,91203,20220718,,,
77031,32246,20220718,,,
77031,11572,20220718,,,
77031,11702,20220718,,,
77031,92626,20220718,,,
77031,20007,20220718,,,
77031,20176,20220718,,,
77031,27612,20220718,,,
77031,92692,20220718,,,
77031,19348,20220718,,,
77031,85004,20220718,,,
77031,11790,20220718,,,
77031,30329,20220718,,,
77031,92782,20220718,,,
77031,21054,20220718,,,
77031,74133,20220718,,,
77031,19426,20220718,,,
77031,84095,20220718,,,
77031,33625,20220718,,,
77031,94105,20220718,,,
77031,33446,20220718,,,
77031,19301,20220718,,,
77031,25701,20220718,,,
77031,44022,20220718,,,
77031,83646,20220718,,,
77031,33127,20220718,,,
77031,27540,20220718,,,
77031,87501,20220718,,,
77031,63117,20220718,,,
77031,29483,20220718,,,
77031,77304,20220718,,,
77031,92260,20220718,,,
77031,98029,20220718,,,
77031,70601,20220718,,,
77031,78230,20220718,,,
77031,10954,20220718,,,
77031,85711,20220718,,,
77031,45011,20220718,,,
77031,32960,20220718,,,
77031,20186,20220718,,,
77031,80111,20220718,,,
77031,68510,20220718,,,
77031,94596,20220718,,,
77031,94526,20220718,,,
77031,93311,20220718,,,
77031,21208,20220718,,,
77031,98335,20220718,,,
77031,93036,20220718,,,
77031,20876,20220718,,,
77031,60093,20220718,,,
77031,11566,20220718,,,
77031,78660,20220718,,,
77031,95630,20220718,,,
77031,40503,20220718,,,
77031,94022,20220718,,,
77031,37207,20220718,,,
77031,75211,20220718,,,
77031,77031,20220718,,,
77031,77081,20220718,,,
77031,77081,20220718,,,
77031,77031,20220718,,,
77031,77031,20220718,,,
77031,77031,20220718,,,
77031,77031,20220718,,,
77031,77072,20220718,,,
77031,77031,20220718,,,
77031,77072,20220718,,,
77031,77056,20220718,,,
77031,77505,20220718,,,
77031,77015,20220718,,,
77031,77084,20220718,,,
77031,77338,20220718,,,
77031,77706,20220718,,,
77031,77042,20220718,,,
77031,77070,20220718,,,
77031,77546,20220718,,,
77031,77096,20220718,,,
77031,77084,20220718,,,
77031,77019,20220718,,,
77031,77479,20220718,,,
77031,77385,20220718,,,
77031,77303,20220718,,,
77031,77584,20220718,,,
77031,77056,20220718,,,
77031,77049,20220718,,,
77031,77389,20220718,,,
77031,78045,20220718,,,
77031,78759,20220718,,,
77031,76504,20220718,,,
77031,78253,20220718,,,
77031,78681,20220718,,,
77031,78748,20220718,,,
77031,78232,20220718,,,
77031,78526,20220718,,,
77031,88001,20220718,,,
77031,87507,20220718,,,
77031,78154,20220718,,,
77031,87114,20220718,,,
77031,79912,20220718,,,
77031,78752,20220718,,,
77031,78746,20220718,,,
77031,78613,20220718,,,
77031,78230,20220718,,,
77031,78216,20220718,,,
77031,78411,20220718,,,
77031,79925,20220718,,,
77031,78503,20220718,,,
77031,87110,20220718,,,
77031,76132,20220718,,,
77031,75254,20220718,,,
77031,75150,20220718,,,
77031,75093,20220718,,,
77031,75231,20220718,,,
77031,76107,20220718,,,
77031,76017,20220718,,,
77031,76053,20220718,,,
77031,75104,20220718,,,
77031,75225,20220718,,,
77031,75075,20220718,,,
77031,75703,20220718,,,
77031,79414,20220718,,,
77031,75067,20220718,,,
77031,76092,20220718,,,
77031,75063,20220718,,,
77031,75034,20220718,,,
77031,74133,20220718,,,
77031,73134,20220718,,,
77031,73118,20220718,,,
77031,73160,20220718,,,
77031,67207,20220718,,,
77031,76711,20220718,,,
77031,77840,20220718,,,
77031,79705,20220718,,,
77031,74055,20220718,,,
77031,75040,20220718,,,
77031,76205,20220718,,,
77031,79121,20220718,,,
77031,75002,20220718,,,
77031,76308,20220718,,,
77031,76018,20220718,,,
77031,75204,20220718,,,
77031,79606,20220718,,,
77031,76177,20220718,,,
77031,78130,20220718,,,
77031,76308,20220718,,,
77031,78745,20220718,,,
77031,80012,20220718,,,
77031,80301,20220718,,,
77031,80206,20220718,,,
77031,80126,20220718,,,
77031,80031,20220718,,,
77031,80226,20220718,,,
77031,80922,20220718,,,
77031,80123,20220718,,,
77031,80525,20220718,,,
77031,80124,20220718,,,
77031,80920,20220718,,,
77031,80021,20220718,,,
77031,80016,20220718,,,
77031,81505,20220718,,,
77031,82009,20220718,,,
77031,80922,20220718,,,
77031,80906,20220718,,,
77031,80016,20220718,,,
77031,70002,20220718,,,
77031,70058,20220718,,,
77031,70836,20220718,,,
77031,70503,20220718,,,
77031,71203,20220718,,,
77031,70601,20220718,,,
77031,71105,20220718,,,
77031,70458,20220718,,,
77031,70433,20220718,,,
77031,70360,20220718,,,
77031,39211,20220718,,,
77031,38671,20220718,,,
77031,39402,20220718,,,
77031,39531,20220718,,,
77031,39232,20220718,,,
77031,70726,20220718,,,
77031,38804,20220718,,,
77031,71301,20220718,,,
77031,36606,20220718,,,
77031,32504,20220718,,,
77031,71301,20220718,,,
77031,36608,20220718,,,
77031,36606,20220718,,,
77031,38804,20220718,,,
77031,32503,20220718,,,
77031,38671,20220718,,,
77031,39157,20220718,,,
77031,39402,20220718,,,
77031,71111,20220718,,,
77031,70815,20220718,,,
77031,70460,20220718,,,
77031,70433,20220718,,,
77031,70123,20220718,,,
77031,70065,20220718,,,
77031,70053,20220718,,,
77031,71203,20220718,,,
77031,71105,20220718,,,
77031,70836,20220718,,,
77031,70503,20220718,,,
77031,70002,20220718,,,
77031,38017,20220718,,,
77031,38119,20220718,,,
77031,38133,20220718,,,
77031,37215,20220718,,,
77031,37129,20220718,,,
77031,37115,20220718,,,
77031,37067,20220718,,,
77031,37122,20220718,,,
77031,37040,20220718,,,
77031,37934,20220718,,,
77031,37919,20220718,,,
77031,37601,20220718,,,
77031,38305,20220718,,,
77031,72211,20220718,,,
77031,72117,20220718,,,
77031,72756,20220718,,,
77031,72401,20220718,,,
77031,72903,20220718,,,
77031,37421,20220718,,,
77031,37129,20220718,,,
77031,37072,20220718,,,
77031,37040,20220718,,,
77031,37013,20220718,,,
77031,37415,20220718,,,
77031,37421,20220718,,,
77031,38305,20220718,,,
77031,37604,20220718,,,
77031,37934,20220718,,,
77031,37919,20220718,,,
77031,38017,20220718,,,
77031,37067,20220718,,,
77031,37215,20220718,,,
77031,38117,20220718,,,
77031,38133,20220718,,,
77031,66215,20220718,,,
77031,64081,20220718,,,
77031,64153,20220718,,,
77031,64057,20220718,,,
77031,66062,20220718,,,
77031,66604,20220718,,,
77031,66223,20220718,,,
77031,67205,20220718,,,
